################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the day/month/year and time of day in the format
# hour:minutes:seconds. There is a variable indicating whether this is an
# 'entry' into the campus or an 'exit' leaving the campus. The 'success'
# variable indicates a '1' if the transaction was completed with only one tap of
# the student card, and '0' if two or more taps were required. 
################################################################################

date,type,turnstile,success
04/03/2020 14:50:28,entry,S,1
04/03/2020 14:54:47,exit,N,0
04/03/2020 14:56:20,entry,S,1
04/03/2020 14:56:29,entry,C,1
04/03/2020 14:57:01,entry,C,1
04/03/2020 14:58:36,exit,C,1
04/03/2020 14:59:57,entry,S,1
04/03/2020 15:02:03,exit,S,1
04/03/2020 15:06:23,exit,S,1
04/03/2020 15:09:07,entry,C,1
04/03/2020 15:09:33,entry,C,1
04/03/2020 15:12:18,exit,C,0
04/03/2020 15:12:51,entry,N,1
04/03/2020 15:14:59,entry,C,1
04/03/2020 15:17:25,exit,S,1
04/03/2020 15:21:15,exit,C,1
04/03/2020 15:22:58,entry,C,1
04/03/2020 15:23:15,entry,C,1
04/03/2020 15:24:44,exit,S,0
04/03/2020 15:25:01,exit,C,1
04/03/2020 15:25:30,exit,C,1
04/03/2020 15:25:34,entry,S,1
04/03/2020 15:28:40,exit,C,1
04/03/2020 15:30:06,exit,S,1
04/03/2020 15:30:44,exit,C,1
04/03/2020 15:30:51,entry,S,1
04/03/2020 15:32:48,exit,C,1
04/03/2020 15:32:60,entry,S,1
04/03/2020 15:33:17,exit,N,1
04/03/2020 15:33:25,exit,S,1
04/03/2020 15:33:29,entry,C,1
04/03/2020 15:36:45,exit,S,1
04/03/2020 15:39:57,exit,C,1
04/03/2020 15:40:55,exit,N,1
04/03/2020 15:41:04,exit,C,1
04/03/2020 15:42:56,exit,N,1
04/03/2020 15:43:52,exit,N,1
04/03/2020 15:45:23,entry,C,1
04/03/2020 15:46:33,entry,S,1
04/03/2020 15:47:26,exit,C,1
04/03/2020 15:53:08,entry,C,1
04/03/2020 15:53:48,exit,C,0
04/03/2020 15:54:52,exit,S,1
04/03/2020 15:55:09,exit,N,1
04/03/2020 15:55:14,entry,C,1
04/03/2020 15:57:06,entry,S,1
04/03/2020 15:59:48,exit,N,1
04/03/2020 16:01:05,exit,C,1
04/03/2020 16:01:20,entry,N,1
04/03/2020 16:01:24,exit,S,1
04/03/2020 16:01:54,exit,S,1
04/03/2020 16:03:07,entry,C,1
04/03/2020 16:03:14,exit,S,1
04/03/2020 16:04:23,exit,C,1
04/03/2020 16:05:47,exit,C,1
04/03/2020 16:05:59,exit,S,1
04/03/2020 16:08:31,exit,C,1
04/03/2020 16:08:49,exit,C,0
04/03/2020 16:08:53,exit,C,1
04/03/2020 16:10:22,exit,S,1
04/03/2020 16:10:24,exit,C,1
04/03/2020 16:11:25,exit,C,0
04/03/2020 16:11:56,exit,C,0
04/03/2020 16:16:24,exit,C,1
04/03/2020 16:16:34,exit,S,1
04/03/2020 16:18:12,entry,S,1
04/03/2020 16:19:32,exit,C,1
04/03/2020 16:20:04,exit,S,1
04/03/2020 16:20:35,exit,C,0
04/03/2020 16:21:06,entry,C,1
04/03/2020 16:22:24,entry,C,1
04/03/2020 16:22:29,entry,C,1
04/03/2020 16:23:07,exit,C,1
04/03/2020 16:23:08,exit,N,0
04/03/2020 16:26:01,entry,S,1
04/03/2020 16:28:04,exit,N,1
04/03/2020 16:28:49,exit,C,1
04/03/2020 16:29:59,exit,C,1
04/03/2020 16:30:22,exit,N,0
04/03/2020 16:30:39,exit,C,0
04/03/2020 16:31:01,exit,C,1
04/03/2020 16:31:50,exit,N,1
04/03/2020 16:32:54,exit,S,1
04/03/2020 16:32:55,exit,C,1
04/03/2020 16:34:45,exit,S,1
04/03/2020 16:34:49,exit,S,0
04/03/2020 16:34:51,exit,N,1
04/03/2020 16:35:08,exit,N,1
04/03/2020 16:38:41,exit,S,0
04/03/2020 16:38:58,exit,C,1
04/03/2020 16:40:35,exit,C,0
04/03/2020 16:42:32,exit,N,0
04/03/2020 16:44:10,exit,S,1
04/03/2020 16:46:10,exit,S,1
04/03/2020 16:46:22,exit,S,1
04/03/2020 16:47:12,exit,S,1
04/03/2020 16:48:30,exit,S,1
04/03/2020 16:48:38,exit,N,1
04/03/2020 16:50:03,exit,C,1
04/03/2020 16:52:27,entry,S,1
04/03/2020 16:56:14,exit,C,1
04/03/2020 16:58:27,exit,C,1
04/03/2020 16:58:31,exit,S,1
04/03/2020 17:00:16,exit,S,1
04/03/2020 17:00:54,entry,C,1
04/03/2020 17:01:53,exit,S,1
04/03/2020 17:02:34,exit,C,1
04/03/2020 17:06:51,exit,S,1
04/03/2020 17:06:55,exit,C,1
04/03/2020 17:08:16,exit,N,1
04/03/2020 17:12:46,exit,S,1
04/03/2020 17:15:48,exit,N,0
04/03/2020 17:15:52,exit,C,1
04/03/2020 17:16:42,exit,C,1
04/03/2020 17:16:47,exit,S,0
04/03/2020 17:21:00,entry,C,1
04/03/2020 17:22:16,exit,C,1
04/03/2020 17:23:18,exit,S,0
04/03/2020 17:24:00,exit,C,1
04/03/2020 17:25:24,exit,S,0
04/03/2020 17:25:44,exit,N,1
04/03/2020 17:26:10,exit,S,0
04/03/2020 17:27:49,exit,C,1
04/03/2020 17:27:55,entry,C,1
04/03/2020 17:29:07,exit,N,1
04/03/2020 17:29:32,exit,N,1
04/03/2020 17:31:29,entry,N,1
04/03/2020 17:32:41,entry,C,1
04/03/2020 17:35:07,exit,C,1
04/03/2020 17:35:11,entry,C,1
04/03/2020 17:35:27,exit,C,1
04/03/2020 17:35:36,exit,N,1
04/03/2020 17:37:40,exit,S,1
04/03/2020 17:38:39,entry,C,0
04/03/2020 17:38:46,exit,S,1
04/03/2020 17:40:04,entry,S,1
04/03/2020 17:46:46,exit,C,1
04/03/2020 17:47:13,exit,C,1
04/03/2020 17:47:59,exit,S,1
04/03/2020 17:48:08,exit,C,1
04/03/2020 17:50:07,exit,S,0
04/03/2020 17:51:25,entry,C,1
04/03/2020 17:51:46,exit,S,1
04/03/2020 17:52:47,exit,C,1
04/03/2020 17:55:13,exit,S,0
04/03/2020 17:56:15,entry,C,1
04/03/2020 17:58:05,exit,C,1
04/03/2020 17:58:06,exit,C,1
04/03/2020 18:00:33,exit,C,1
04/03/2020 18:05:54,exit,C,1
04/03/2020 18:06:49,exit,C,1
04/03/2020 18:06:57,entry,S,1
04/03/2020 18:07:24,exit,S,1
04/03/2020 18:07:42,exit,N,1
04/03/2020 18:08:53,exit,S,1
04/03/2020 18:09:46,exit,C,1
04/03/2020 18:12:51,exit,C,1
04/03/2020 18:12:56,entry,S,1
04/03/2020 18:13:08,exit,N,1
04/03/2020 18:15:52,exit,S,1
04/03/2020 18:17:05,exit,C,1
04/03/2020 18:19:39,exit,N,1
04/03/2020 18:20:28,exit,C,1
04/03/2020 18:20:43,exit,C,1
04/03/2020 18:21:41,exit,S,1
04/03/2020 18:22:35,exit,S,1
04/03/2020 18:23:44,entry,C,1
04/03/2020 18:24:21,exit,C,1
04/03/2020 18:24:26,exit,N,1
04/03/2020 18:24:33,exit,C,1
04/03/2020 18:25:51,exit,C,0
04/03/2020 18:26:43,exit,C,1
04/03/2020 18:27:06,exit,C,1
04/03/2020 18:29:08,exit,C,1
04/03/2020 18:30:11,exit,S,0
04/03/2020 18:34:38,exit,C,1
04/03/2020 18:34:46,exit,N,0
04/03/2020 18:35:31,exit,C,1
04/03/2020 18:35:47,exit,N,1
04/03/2020 18:36:35,exit,C,0
04/03/2020 18:38:27,exit,C,1
04/03/2020 18:39:56,exit,C,1
04/03/2020 18:43:32,exit,C,1
04/03/2020 18:43:52,exit,C,1
04/03/2020 18:46:11,exit,N,1
04/03/2020 18:46:51,exit,S,1
04/03/2020 18:48:21,exit,C,1
04/03/2020 18:48:31,exit,C,1
04/03/2020 18:48:48,exit,S,1
04/03/2020 18:48:59,exit,C,1
04/03/2020 18:50:17,exit,C,1
04/03/2020 18:50:22,exit,S,1
04/03/2020 18:53:58,exit,C,1
04/03/2020 18:57:27,exit,C,1
04/03/2020 19:02:21,exit,N,1
04/03/2020 19:03:01,exit,S,1
04/03/2020 19:03:03,exit,S,1
04/03/2020 19:04:18,exit,S,1
04/03/2020 19:04:39,exit,C,1
04/03/2020 19:05:21,entry,N,1
04/03/2020 19:11:21,exit,S,1
04/03/2020 19:17:36,exit,N,1
04/03/2020 19:18:28,exit,C,1
04/03/2020 19:21:13,exit,C,1
04/03/2020 19:22:39,exit,N,1
04/03/2020 19:24:04,exit,C,1
04/03/2020 19:25:19,exit,C,1
04/03/2020 19:29:40,exit,C,1
04/03/2020 19:30:06,entry,N,1
04/03/2020 19:35:53,exit,C,1
04/03/2020 19:35:55,exit,C,1
04/03/2020 19:39:19,exit,N,1
04/03/2020 19:39:49,exit,C,1
04/03/2020 19:41:36,exit,S,1
04/03/2020 19:43:55,exit,S,1
04/03/2020 19:44:25,exit,C,1
04/03/2020 19:52:18,exit,N,1
04/03/2020 19:52:19,exit,S,1
04/03/2020 19:53:25,exit,N,1
04/03/2020 19:56:30,exit,N,1
04/03/2020 20:02:14,exit,N,1
04/03/2020 20:03:26,exit,S,1
04/03/2020 20:06:07,exit,N,1
04/03/2020 20:12:32,exit,C,1
04/03/2020 20:17:36,exit,S,1
04/03/2020 20:20:14,exit,S,1
04/03/2020 20:20:16,exit,C,1
04/03/2020 20:21:03,exit,C,1
04/03/2020 20:27:12,exit,N,1
04/03/2020 20:29:11,entry,C,1
04/03/2020 20:35:08,exit,S,1
04/03/2020 20:40:12,exit,C,1
04/03/2020 20:41:50,exit,S,1
04/03/2020 20:46:19,exit,C,1
04/03/2020 20:46:36,exit,C,1
04/03/2020 20:47:07,exit,S,1
04/03/2020 20:59:30,exit,C,1
04/03/2020 20:59:39,exit,S,1
04/03/2020 21:00:32,exit,C,1
04/03/2020 21:01:39,exit,N,1
04/03/2020 21:01:59,exit,S,1
04/03/2020 21:11:11,entry,S,1
04/03/2020 21:14:18,exit,S,1
04/03/2020 21:16:46,exit,S,0
04/03/2020 21:19:49,exit,S,1
04/03/2020 21:37:33,exit,C,1
04/03/2020 21:39:13,exit,C,1
04/03/2020 21:50:05,exit,C,1
04/03/2020 21:55:45,exit,N,1
04/03/2020 22:01:38,exit,S,1
04/03/2020 22:02:57,exit,C,1
04/03/2020 22:06:13,exit,C,1
04/03/2020 22:16:17,exit,C,1
04/03/2020 22:26:50,exit,S,1
04/03/2020 22:40:48,exit,N,1
04/03/2020 22:59:41,exit,S,1
04/03/2020 23:13:12,exit,S,1
04/03/2020 23:13:50,entry,C,1
04/03/2020 23:16:25,exit,C,1
04/03/2020 23:17:28,exit,N,1
04/03/2020 23:18:05,exit,N,1
04/03/2020 23:36:10,exit,S,1
04/03/2020 23:41:22,exit,S,0
04/03/2020 23:52:47,exit,S,1
05/03/2020 00:16:58,exit,S,1
05/03/2020 00:32:17,exit,S,1
05/03/2020 00:54:12,exit,N,1
05/03/2020 01:05:56,exit,C,1
05/03/2020 01:31:36,exit,N,0
05/03/2020 01:34:17,exit,C,1
05/03/2020 01:35:58,entry,S,1
05/03/2020 01:54:56,exit,C,1
05/03/2020 01:56:57,exit,S,1
05/03/2020 02:00:07,exit,S,1
05/03/2020 03:10:48,entry,S,1
05/03/2020 03:57:38,exit,S,1
05/03/2020 06:15:05,exit,C,1
05/03/2020 06:44:10,entry,S,1
05/03/2020 06:47:36,entry,C,1
05/03/2020 06:49:49,exit,C,1
05/03/2020 06:50:48,entry,C,1
05/03/2020 06:51:02,entry,S,1
05/03/2020 06:54:27,exit,C,1
05/03/2020 07:08:50,entry,N,1
05/03/2020 07:10:01,entry,C,1
05/03/2020 07:10:13,entry,C,1
05/03/2020 07:10:42,entry,C,1
05/03/2020 07:11:41,entry,C,1
05/03/2020 07:12:02,entry,C,1
05/03/2020 07:12:15,entry,S,1
05/03/2020 07:15:19,entry,C,1
05/03/2020 07:16:01,entry,C,0
05/03/2020 07:16:29,entry,S,1
05/03/2020 07:17:17,entry,S,1
05/03/2020 07:17:18,entry,C,1
05/03/2020 07:19:40,entry,C,1
05/03/2020 07:19:42,entry,S,1
05/03/2020 07:20:44,entry,C,1
05/03/2020 07:21:50,entry,C,1
05/03/2020 07:22:28,entry,S,1
05/03/2020 07:23:25,entry,C,1
05/03/2020 07:23:45,entry,C,1
05/03/2020 07:24:35,entry,S,1
05/03/2020 07:24:37,entry,S,1
05/03/2020 07:24:58,entry,S,1
05/03/2020 07:25:15,entry,C,1
05/03/2020 07:25:16,entry,C,1
05/03/2020 07:25:22,entry,S,1
05/03/2020 07:25:33,entry,C,1
05/03/2020 07:25:54,exit,N,0
05/03/2020 07:26:06,entry,C,1
05/03/2020 07:26:33,entry,S,0
05/03/2020 07:27:37,entry,S,0
05/03/2020 07:29:27,entry,S,1
05/03/2020 07:30:30,entry,N,1
05/03/2020 07:30:42,entry,S,1
05/03/2020 07:31:22,entry,S,0
05/03/2020 07:32:25,entry,C,1
05/03/2020 07:32:43,entry,C,1
05/03/2020 07:32:51,entry,C,1
05/03/2020 07:33:55,entry,N,1
05/03/2020 07:35:00,entry,C,1
05/03/2020 07:36:10,entry,N,1
05/03/2020 07:36:37,entry,C,1
05/03/2020 07:37:20,entry,C,0
05/03/2020 07:38:53,entry,N,1
05/03/2020 07:39:31,entry,C,1
05/03/2020 07:41:03,entry,N,1
05/03/2020 07:43:08,entry,C,1
05/03/2020 07:43:17,entry,C,1
05/03/2020 07:44:31,entry,S,1
05/03/2020 07:46:24,entry,C,1
05/03/2020 07:47:15,entry,N,1
05/03/2020 07:47:48,entry,C,1
05/03/2020 07:48:18,entry,C,1
05/03/2020 07:49:59,entry,C,1
05/03/2020 07:50:42,entry,C,1
05/03/2020 07:51:30,entry,C,1
05/03/2020 07:52:49,entry,C,1
05/03/2020 07:53:25,entry,N,1
05/03/2020 07:55:27,entry,S,1
05/03/2020 07:55:34,entry,C,1
05/03/2020 07:55:38,entry,C,1
05/03/2020 07:56:03,entry,C,1
05/03/2020 07:56:08,entry,C,1
05/03/2020 07:57:15,exit,N,1
05/03/2020 07:57:22,entry,C,0
05/03/2020 07:57:23,entry,S,1
05/03/2020 07:58:19,entry,N,1
05/03/2020 07:58:51,entry,S,0
05/03/2020 07:59:41,entry,S,1
05/03/2020 07:59:50,exit,C,1
05/03/2020 08:01:04,entry,C,1
05/03/2020 08:01:19,entry,N,1
05/03/2020 08:01:43,entry,S,1
05/03/2020 08:01:58,entry,S,1
05/03/2020 08:01:59,exit,N,1
05/03/2020 08:02:20,entry,S,1
05/03/2020 08:02:23,entry,C,1
05/03/2020 08:03:45,entry,N,1
05/03/2020 08:04:14,entry,C,1
05/03/2020 08:04:23,exit,C,1
05/03/2020 08:05:57,entry,C,1
05/03/2020 08:06:11,entry,S,1
05/03/2020 08:06:50,entry,C,1
05/03/2020 08:07:16,exit,N,1
05/03/2020 08:07:26,entry,C,1
05/03/2020 08:08:10,entry,S,0
05/03/2020 08:10:41,entry,C,1
05/03/2020 08:10:50,entry,C,1
05/03/2020 08:11:02,exit,S,1
05/03/2020 08:11:48,entry,S,1
05/03/2020 08:12:43,entry,N,1
05/03/2020 08:14:40,entry,S,0
05/03/2020 08:15:46,entry,S,1
05/03/2020 08:16:01,entry,C,1
05/03/2020 08:16:50,entry,N,1
05/03/2020 08:17:54,entry,C,1
05/03/2020 08:18:16,entry,C,1
05/03/2020 08:19:01,entry,C,1
05/03/2020 08:19:02,entry,S,1
05/03/2020 08:20:15,entry,C,1
05/03/2020 08:20:16,entry,S,1
05/03/2020 08:23:18,entry,S,1
05/03/2020 08:23:58,entry,S,1
05/03/2020 08:24:39,entry,C,1
05/03/2020 08:24:54,entry,C,1
05/03/2020 08:25:07,entry,C,1
05/03/2020 08:26:03,entry,C,0
05/03/2020 08:28:31,entry,C,1
05/03/2020 08:29:18,entry,N,1
05/03/2020 08:30:10,entry,S,1
05/03/2020 08:30:17,entry,C,1
05/03/2020 08:30:34,entry,S,0
05/03/2020 08:30:39,exit,C,1
05/03/2020 08:31:05,entry,S,1
05/03/2020 08:32:45,entry,S,1
05/03/2020 08:32:60,entry,C,1
05/03/2020 08:34:03,entry,S,1
05/03/2020 08:34:14,entry,C,1
05/03/2020 08:35:27,exit,C,1
05/03/2020 08:35:31,entry,N,1
05/03/2020 08:36:07,entry,C,1
05/03/2020 08:36:28,entry,N,1
05/03/2020 08:38:04,entry,C,1
05/03/2020 08:38:25,entry,S,1
05/03/2020 08:38:33,entry,C,1
05/03/2020 08:39:35,entry,C,1
05/03/2020 08:40:21,entry,C,1
05/03/2020 08:42:51,entry,C,1
05/03/2020 08:43:33,entry,C,1
05/03/2020 08:44:26,entry,C,1
05/03/2020 08:44:53,entry,C,1
05/03/2020 08:45:50,entry,S,1
05/03/2020 08:49:14,entry,S,1
05/03/2020 08:49:19,entry,C,0
05/03/2020 08:49:48,entry,N,1
05/03/2020 08:51:05,exit,C,1
05/03/2020 08:51:21,entry,C,1
05/03/2020 08:52:22,entry,C,1
05/03/2020 08:52:28,entry,S,1
05/03/2020 08:52:49,entry,C,1
05/03/2020 08:52:50,entry,C,1
05/03/2020 08:53:19,entry,S,1
05/03/2020 08:53:38,entry,S,1
05/03/2020 08:54:41,entry,C,1
05/03/2020 08:54:49,entry,S,1
05/03/2020 08:54:56,exit,C,1
05/03/2020 08:55:13,entry,C,1
05/03/2020 08:56:20,entry,S,1
05/03/2020 08:56:54,entry,C,1
05/03/2020 08:58:03,entry,N,1
05/03/2020 08:58:04,entry,C,1
05/03/2020 08:58:31,entry,N,1
05/03/2020 08:59:33,entry,C,1
05/03/2020 09:00:03,entry,N,1
05/03/2020 09:00:40,entry,C,1
05/03/2020 09:02:57,entry,C,1
05/03/2020 09:05:25,entry,C,1
05/03/2020 09:06:52,entry,C,1
05/03/2020 09:07:02,entry,C,1
05/03/2020 09:09:20,entry,C,1
05/03/2020 09:10:53,entry,C,1
05/03/2020 09:14:30,entry,C,1
05/03/2020 09:19:18,entry,N,1
05/03/2020 09:20:43,entry,N,1
05/03/2020 09:21:40,entry,S,1
05/03/2020 09:22:18,entry,S,1
05/03/2020 09:22:47,entry,C,1
05/03/2020 09:22:57,exit,C,1
05/03/2020 09:23:15,exit,S,1
05/03/2020 09:23:31,entry,N,1
05/03/2020 09:23:32,entry,C,1
05/03/2020 09:24:22,entry,S,1
05/03/2020 09:24:34,entry,S,1
05/03/2020 09:25:43,entry,N,1
05/03/2020 09:26:14,exit,C,1
05/03/2020 09:27:40,entry,C,1
05/03/2020 09:28:52,entry,N,1
05/03/2020 09:31:04,entry,C,1
05/03/2020 09:31:06,entry,S,1
05/03/2020 09:31:40,exit,C,1
05/03/2020 09:31:56,exit,S,1
05/03/2020 09:32:09,entry,S,1
05/03/2020 09:32:39,entry,S,1
05/03/2020 09:33:17,entry,C,1
05/03/2020 09:34:15,entry,N,1
05/03/2020 09:36:02,entry,N,1
05/03/2020 09:36:16,entry,N,1
05/03/2020 09:37:12,entry,S,1
05/03/2020 09:37:41,entry,S,0
05/03/2020 09:41:19,entry,C,1
05/03/2020 09:42:13,entry,S,1
05/03/2020 09:46:38,exit,C,1
05/03/2020 09:47:08,entry,C,1
05/03/2020 09:48:06,entry,C,1
05/03/2020 09:48:46,entry,C,1
05/03/2020 09:49:00,entry,N,0
05/03/2020 09:49:30,exit,N,1
05/03/2020 09:50:16,exit,N,0
05/03/2020 09:50:31,entry,C,1
05/03/2020 09:51:07,entry,S,1
05/03/2020 09:52:26,entry,S,1
05/03/2020 09:55:30,entry,C,1
05/03/2020 09:55:35,exit,C,1
05/03/2020 09:55:42,entry,S,1
05/03/2020 09:55:46,exit,S,1
05/03/2020 09:59:23,entry,C,0
05/03/2020 10:00:04,entry,S,1
05/03/2020 10:00:09,exit,N,1
05/03/2020 10:00:14,exit,N,0
05/03/2020 10:00:22,exit,S,1
05/03/2020 10:03:39,entry,C,1
05/03/2020 10:03:60,exit,N,1
05/03/2020 10:04:26,exit,C,1
05/03/2020 10:04:39,entry,N,1
05/03/2020 10:06:42,exit,S,1
05/03/2020 10:06:43,exit,C,1
05/03/2020 10:08:10,exit,C,0
05/03/2020 10:08:36,entry,C,1
05/03/2020 10:10:04,exit,S,1
05/03/2020 10:10:11,entry,C,1
05/03/2020 10:11:26,entry,S,1
05/03/2020 10:13:10,entry,C,1
05/03/2020 10:13:17,entry,S,0
05/03/2020 10:13:18,entry,S,1
05/03/2020 10:14:44,entry,S,1
05/03/2020 10:17:02,exit,S,1
05/03/2020 10:17:28,exit,C,1
05/03/2020 10:17:33,entry,C,1
05/03/2020 10:17:35,exit,C,1
05/03/2020 10:18:06,exit,S,1
05/03/2020 10:18:08,entry,S,1
05/03/2020 10:20:28,entry,S,1
05/03/2020 10:23:38,entry,C,1
05/03/2020 10:23:47,exit,N,1
05/03/2020 10:24:19,entry,C,1
05/03/2020 10:24:19,exit,S,1
05/03/2020 10:24:43,exit,C,1
05/03/2020 10:25:01,entry,S,1
05/03/2020 10:27:42,exit,S,1
05/03/2020 10:28:39,exit,N,1
05/03/2020 10:29:37,entry,S,1
05/03/2020 10:32:19,exit,N,1
05/03/2020 10:34:37,exit,S,1
05/03/2020 10:35:56,exit,C,1
05/03/2020 10:36:01,exit,S,1
05/03/2020 10:36:57,entry,C,1
05/03/2020 10:38:10,entry,C,1
05/03/2020 10:38:19,exit,C,1
05/03/2020 10:40:34,entry,C,1
05/03/2020 10:43:06,exit,C,1
05/03/2020 10:45:14,entry,C,1
05/03/2020 10:46:01,entry,C,1
05/03/2020 10:46:51,exit,S,0
05/03/2020 10:48:38,exit,C,1
05/03/2020 10:48:48,entry,C,1
05/03/2020 10:51:21,entry,S,1
05/03/2020 10:53:32,exit,S,1
05/03/2020 10:53:50,exit,C,1
05/03/2020 10:54:28,exit,C,1
05/03/2020 10:55:28,entry,C,0
05/03/2020 10:56:07,entry,C,1
05/03/2020 10:56:11,entry,S,1
05/03/2020 10:56:44,entry,N,0
05/03/2020 10:56:55,entry,C,1
05/03/2020 10:57:14,entry,S,1
05/03/2020 10:58:14,entry,N,1
05/03/2020 10:58:23,exit,C,1
05/03/2020 10:59:05,entry,C,1
05/03/2020 11:00:52,entry,C,1
05/03/2020 11:01:12,exit,S,1
05/03/2020 11:01:13,exit,N,1
05/03/2020 11:04:51,exit,C,1
05/03/2020 11:05:25,entry,S,1
05/03/2020 11:07:19,entry,S,1
05/03/2020 11:08:50,entry,C,1
05/03/2020 11:09:13,exit,C,1
05/03/2020 11:09:39,exit,C,1
05/03/2020 11:10:22,exit,C,1
05/03/2020 11:11:10,exit,N,1
05/03/2020 11:12:50,exit,C,0
05/03/2020 11:13:35,exit,S,1
05/03/2020 11:14:16,entry,C,1
05/03/2020 11:15:04,exit,C,1
05/03/2020 11:15:37,exit,C,1
05/03/2020 11:17:59,exit,N,0
05/03/2020 11:18:15,exit,S,1
05/03/2020 11:21:58,entry,C,1
05/03/2020 11:22:19,entry,S,1
05/03/2020 11:24:28,entry,C,1
05/03/2020 11:25:06,entry,N,1
05/03/2020 11:25:20,exit,C,1
05/03/2020 11:25:28,entry,N,1
05/03/2020 11:26:58,exit,S,1
05/03/2020 11:27:06,exit,C,0
05/03/2020 11:28:18,exit,C,0
05/03/2020 11:29:36,entry,C,0
05/03/2020 11:30:01,entry,C,1
05/03/2020 11:30:26,entry,N,1
05/03/2020 11:30:49,entry,S,1
05/03/2020 11:31:57,entry,C,1
05/03/2020 11:32:17,exit,C,1
05/03/2020 11:32:52,entry,S,1
05/03/2020 11:33:27,entry,N,1
05/03/2020 11:33:56,entry,S,1
05/03/2020 11:34:24,entry,C,1
05/03/2020 11:35:49,exit,S,0
05/03/2020 11:36:07,exit,S,1
05/03/2020 11:36:14,entry,S,1
05/03/2020 11:37:03,exit,C,1
05/03/2020 11:37:24,entry,S,1
05/03/2020 11:40:41,exit,C,1
05/03/2020 11:40:48,exit,S,1
05/03/2020 11:41:32,entry,S,1
05/03/2020 11:41:40,entry,C,1
05/03/2020 11:41:49,entry,C,1
05/03/2020 11:43:59,entry,S,1
05/03/2020 11:46:35,entry,C,0
05/03/2020 11:46:40,entry,S,1
05/03/2020 11:48:11,entry,S,0
05/03/2020 11:48:19,entry,C,1
05/03/2020 11:48:24,entry,S,1
05/03/2020 11:48:35,entry,N,1
05/03/2020 11:49:04,entry,N,1
05/03/2020 11:50:22,exit,S,1
05/03/2020 11:50:37,exit,S,1
05/03/2020 11:51:53,exit,S,1
05/03/2020 11:53:13,entry,C,1
05/03/2020 11:53:37,exit,C,1
05/03/2020 11:53:39,entry,C,1
05/03/2020 11:54:01,exit,C,1
05/03/2020 11:56:12,entry,S,1
05/03/2020 11:57:28,entry,C,1
05/03/2020 11:57:32,entry,N,1
05/03/2020 11:57:36,entry,S,1
05/03/2020 11:57:51,exit,C,0
05/03/2020 11:57:55,entry,N,1
05/03/2020 11:58:08,exit,S,0
05/03/2020 11:59:27,entry,C,1
05/03/2020 12:01:38,exit,S,0
05/03/2020 12:03:13,exit,N,1
05/03/2020 12:05:16,entry,S,1
05/03/2020 12:06:03,entry,C,1
05/03/2020 12:07:45,entry,S,1
05/03/2020 12:08:42,entry,C,1
05/03/2020 12:09:11,exit,S,1
05/03/2020 12:09:36,entry,C,1
05/03/2020 12:11:14,entry,S,1
05/03/2020 12:13:11,entry,C,1
05/03/2020 12:14:19,exit,C,1
05/03/2020 12:14:22,entry,C,1
05/03/2020 12:14:26,exit,C,0
05/03/2020 12:14:28,exit,S,0
05/03/2020 12:14:51,entry,C,1
05/03/2020 12:15:23,exit,C,0
05/03/2020 12:15:42,exit,C,1
05/03/2020 12:16:25,entry,C,1
05/03/2020 12:18:45,entry,N,0
05/03/2020 12:20:19,entry,C,1
05/03/2020 12:21:39,exit,C,1
05/03/2020 12:22:06,exit,C,1
05/03/2020 12:22:36,exit,C,0
05/03/2020 12:23:60,entry,S,1
05/03/2020 12:24:01,entry,C,1
05/03/2020 12:24:47,exit,N,1
05/03/2020 12:24:56,entry,N,1
05/03/2020 12:25:12,entry,C,1
05/03/2020 12:29:53,entry,C,1
05/03/2020 12:33:20,entry,C,1
05/03/2020 12:35:46,entry,S,1
05/03/2020 12:37:44,exit,N,1
05/03/2020 12:41:16,entry,N,1
05/03/2020 12:41:19,exit,S,1
05/03/2020 12:41:49,exit,S,1
05/03/2020 12:43:28,entry,S,1
05/03/2020 12:44:27,exit,N,1
05/03/2020 12:44:43,exit,S,1
05/03/2020 12:48:19,entry,S,1
05/03/2020 12:48:28,entry,S,1
05/03/2020 12:48:45,exit,C,1
05/03/2020 12:50:11,entry,S,1
05/03/2020 12:50:11,exit,C,1
05/03/2020 12:51:34,entry,C,1
05/03/2020 12:53:29,entry,N,1
05/03/2020 12:53:47,entry,C,1
05/03/2020 12:53:49,entry,N,1
05/03/2020 12:53:55,entry,C,1
05/03/2020 12:55:40,entry,S,1
05/03/2020 12:59:02,entry,C,1
05/03/2020 13:00:27,entry,S,1
05/03/2020 13:00:33,exit,C,1
05/03/2020 13:01:27,exit,C,1
05/03/2020 13:02:15,entry,C,1
05/03/2020 13:04:09,entry,S,1
05/03/2020 13:04:34,exit,C,1
05/03/2020 13:04:50,entry,C,1
05/03/2020 13:05:04,entry,N,1
05/03/2020 13:05:10,exit,S,1
05/03/2020 13:05:59,entry,C,1
05/03/2020 13:06:36,entry,C,1
05/03/2020 13:06:44,exit,S,0
05/03/2020 13:07:22,entry,S,1
05/03/2020 13:07:49,entry,C,1
